Order ID,Product,Cost,Quantity Ordered, Price Each ,Order Date,Purchase Address,City,State,Zip,Total Price
177365,AAA Batteries (4-pack),2.691,3,2.99,4/6/2020,18 9th St,San Francisco,CA,94016,8.97
177366,Apple Airpods Headphones,135,5,150,4/27/2020,81 13th St,New York City,NY,10001,750
177367,Google Phone,540,2,600,4/5/2020,141 Chestnut St,San Francisco,CA,94016,1200
177367,USB-C Charging Cable,10.755,1,11.95,4/5/2020,141 Chestnut St,San Francisco,CA,94016,11.95
177367,Bose SoundSport Headphones,89.991,2,99.99,4/5/2020,141 Chestnut St,San Francisco,CA,94016,199.98
177368,USB-C Charging Cable,10.755,2,11.95,4/3/2020,209 2nd St,Seattle,WA,98101,23.9
177369,27in FHD Monitor,134.991,1,149.99,4/12/2020,329 North St,Boston,MA,2215,149.99
177370,Apple Airpods Headphones,135,5,150,4/10/2020,732 Forest St,New York City,NY,10001,750
177371,Bose SoundSport Headphones,89.991,2,99.99,4/19/2020,715 Church St,Los Angeles,CA,90001,199.98
177372,27in 4K Gaming Monitor,350.991,4,389.99,4/27/2020,61 Spruce St,San Francisco,CA,94016,1559.96
177373,27in FHD Monitor,134.991,5,149.99,4/22/2020,564 Lake St,San Francisco,CA,94016,749.95
177374,Lightning Charging Cable,13.455,5,14.95,4/25/2020,829 Dogwood St,San Francisco,CA,94016,74.75
177375,Wired Headphones,10.791,1,11.99,4/2/2020,513 West St,Boston,MA,2215,11.99
177376,AAA Batteries (4-pack),2.691,5,2.99,4/4/2020,670 7th St,San Francisco,CA,94016,14.95
177377,Wired Headphones,10.791,5,11.99,4/8/2020,369 Hickory St,Dallas,TX,75001,59.95
177378,Bose SoundSport Headphones,89.991,1,99.99,4/4/2020,504 Lake St,San Francisco,CA,94016,99.99
177379,Google Phone,540,4,600,4/19/2020,673 South St,Boston,MA,2215,2400
177380,Lightning Charging Cable,13.455,4,14.95,4/3/2020,512 Center St,Atlanta,GA,30301,59.8
177381,Bose SoundSport Headphones,89.991,3,99.99,4/25/2020,887 Hickory St,Dallas,TX,75001,299.97
177382,Apple Airpods Headphones,135,1,150,4/12/2020,843 13th St,San Francisco,CA,94016,150
177383,LG Dryer,540,1,600,4/17/2020,759 Spruce St,Austin,TX,73301,600
177384,Flatscreen TV,270,1,300,4/24/2020,425 Jackson St,New York City,NY,10001,300
177385,Macbook Pro Laptop,1530,2,1700,4/11/2020,27 Adams St,San Francisco,CA,94016,3400
177386,34in Ultrawide Monitor,341.991,1,379.99,4/17/2020,154 South St,Atlanta,GA,30301,379.99
177387,AA Batteries (4-pack),3.456,4,3.84,4/3/2020,218 10th St,Austin,TX,73301,15.36
177388,Lightning Charging Cable,13.455,1,14.95,4/24/2020,651 8th St,Boston,MA,2215,14.95
177389,Lightning Charging Cable,13.455,2,14.95,4/24/2020,672 West St,Seattle,WA,98101,29.9
177390,Wired Headphones,10.791,4,11.99,4/28/2020,494 Hickory St,Los Angeles,CA,90001,47.96
177391,AA Batteries (4-pack),3.456,2,3.84,4/8/2020,477 Jackson St,San Francisco,CA,94016,7.68
177392,USB-C Charging Cable,10.755,2,11.95,4/23/2020,139 5th St,Atlanta,GA,30301,23.9
177393,27in FHD Monitor,134.991,1,149.99,4/18/2020,903 Center St,Dallas,TX,75001,149.99
177394,Apple Airpods Headphones,135,5,150,4/22/2020,144 Cherry St,Seattle,WA,98101,750
177395,34in Ultrawide Monitor,341.991,1,379.99,4/3/2020,22 Main St,San Francisco,CA,94016,379.99
177396,Wired Headphones,10.791,2,11.99,4/17/2020,217 Hill St,Boston,MA,2215,23.98
177397,20in Monitor,98.991,3,109.99,4/27/2020,438 Park St,Austin,TX,73301,329.97
177398,27in FHD Monitor,134.991,4,149.99,4/13/2020,640 8th St,Los Angeles,CA,90001,599.96
177398,AAA Batteries (4-pack),2.691,2,2.99,4/13/2020,640 8th St,Los Angeles,CA,90001,5.98
177399,AAA Batteries (4-pack),2.691,3,2.99,4/30/2020,739 North St,San Francisco,CA,94016,8.97
177400,USB-C Charging Cable,10.755,2,11.95,4/24/2020,964 Ridge St,Portland,ME,4101,23.9
177401,Flatscreen TV,270,1,300,4/24/2020,393 Hickory St,Los Angeles,CA,90001,300
177402,AAA Batteries (4-pack),2.691,2,2.99,4/9/2020,447 10th St,New York City,NY,10001,5.98
177403,Bose SoundSport Headphones,89.991,2,99.99,4/18/2020,717 6th St,New York City,NY,10001,199.98
177404,Bose SoundSport Headphones,89.991,2,99.99,4/14/2020,890 Dogwood St,Los Angeles,CA,90001,199.98
177405,Lightning Charging Cable,13.455,5,14.95,4/9/2020,564 Pine St,San Francisco,CA,94016,74.75
177406,AA Batteries (4-pack),3.456,1,3.84,4/5/2020,547 Sunset St,San Francisco,CA,94016,3.84
177407,USB-C Charging Cable,10.755,4,11.95,4/10/2020,339 Spruce St,Boston,MA,2215,47.8
177408,Bose SoundSport Headphones,89.991,2,99.99,4/21/2020,53 2nd St,San Francisco,CA,94016,199.98
177409,USB-C Charging Cable,10.755,1,11.95,4/21/2020,577 South St,Portland,OR,97035,11.95
177410,Lightning Charging Cable,13.455,2,14.95,4/5/2020,257 Wilson St,Atlanta,GA,30301,29.9
177411,Wired Headphones,10.791,5,11.99,4/5/2020,94 Maple St,Boston,MA,2215,59.95
177412,Apple Airpods Headphones,135,4,150,4/15/2020,557 Pine St,Boston,MA,2215,600
177413,Wired Headphones,10.791,1,11.99,4/7/2020,892 12th St,Seattle,WA,98101,11.99
177414,AAA Batteries (4-pack),2.691,5,2.99,4/27/2020,151 Lakeview St,Boston,MA,2215,14.95
177415,34in Ultrawide Monitor,341.991,2,379.99,4/7/2020,505 10th St,Portland,ME,4101,759.98
177416,AAA Batteries (4-pack),2.691,1,2.99,4/15/2020,75 Spruce St,Los Angeles,CA,90001,2.99
177417,34in Ultrawide Monitor,341.991,3,379.99,4/10/2020,13 Cherry St,San Francisco,CA,94016,1139.97
177418,Wired Headphones,10.791,3,11.99,4/18/2020,440 Cherry St,Dallas,TX,75001,35.97
177419,Lightning Charging Cable,13.455,5,14.95,4/23/2020,604 South St,Boston,MA,2215,74.75
177420,Lightning Charging Cable,13.455,4,14.95,4/14/2020,593 Chestnut St,San Francisco,CA,94016,59.8
177421,AAA Batteries (4-pack),2.691,4,2.99,4/6/2020,818 9th St,San Francisco,CA,94016,11.96
177422,Macbook Pro Laptop,1530,3,1700,4/5/2020,368 Jackson St,San Francisco,CA,94016,5100
177423,Wired Headphones,10.791,4,11.99,4/23/2020,897 7th St,Dallas,TX,75001,47.96
177424,USB-C Charging Cable,10.755,5,11.95,4/21/2020,915 Walnut St,New York City,NY,10001,59.75
177425,AAA Batteries (4-pack),2.691,5,2.99,4/26/2020,234 6th St,San Francisco,CA,94016,14.95
177426,Wired Headphones,10.791,2,11.99,4/14/2020,988 West St,New York City,NY,10001,23.98
177427,Bose SoundSport Headphones,89.991,2,99.99,4/10/2020,216 Washington St,Atlanta,GA,30301,199.98
177428,Vareebadd Phone,360,3,400,4/15/2020,481 Jefferson St,Boston,MA,2215,1200
177428,USB-C Charging Cable,10.755,4,11.95,4/15/2020,481 Jefferson St,Boston,MA,2215,47.8
177429,Wired Headphones,10.791,3,11.99,4/5/2020,685 Maple St,Los Angeles,CA,90001,35.97
177430,iPhone,630,2,700,4/8/2020,821 Sunset St,Seattle,WA,98101,1400
177431,AA Batteries (4-pack),3.456,5,3.84,4/28/2020,942 Jackson St,Austin,TX,73301,19.2
177432,Apple Airpods Headphones,135,2,150,4/8/2020,686 North St,San Francisco,CA,94016,300
177433,27in FHD Monitor,134.991,3,149.99,4/29/2020,377 Park St,Boston,MA,2215,449.97
177434,USB-C Charging Cable,10.755,2,11.95,4/14/2020,456 13th St,New York City,NY,10001,23.9
177435,USB-C Charging Cable,10.755,1,11.95,4/3/2020,290 Johnson St,Dallas,TX,75001,11.95
177436,Lightning Charging Cable,13.455,3,14.95,4/11/2020,150 Hickory St,New York City,NY,10001,44.85
177437,Wired Headphones,10.791,3,11.99,4/18/2020,792 Cedar St,New York City,NY,10001,35.97
177438,Wired Headphones,10.791,2,11.99,4/22/2020,430 Ridge St,New York City,NY,10001,23.98
177439,Lightning Charging Cable,13.455,5,14.95,4/14/2020,735 Ridge St,San Francisco,CA,94016,74.75
177440,Macbook Pro Laptop,1530,5,1700,4/20/2020,156 Hickory St,Los Angeles,CA,90001,8500
177441,iPhone,630,1,700,4/16/2020,559 Elm St,Dallas,TX,75001,700
177441,Lightning Charging Cable,13.455,5,14.95,4/16/2020,559 Elm St,Dallas,TX,75001,74.75
177442,AAA Batteries (4-pack),2.691,5,2.99,4/30/2020,380 Church St,New York City,NY,10001,14.95
177443,Apple Airpods Headphones,135,3,150,4/21/2020,23 9th St,Dallas,TX,75001,450
177443,27in 4K Gaming Monitor,350.991,2,389.99,4/21/2020,23 9th St,Dallas,TX,75001,779.98
177444,34in Ultrawide Monitor,341.991,5,379.99,4/19/2020,670 Elm St,Atlanta,GA,30301,1899.95
177445,Lightning Charging Cable,13.455,3,14.95,4/21/2020,614 Meadow St,Austin,TX,73301,44.85
177446,Lightning Charging Cable,13.455,4,14.95,4/10/2020,399 10th St,Austin,TX,73301,59.8
177447,AA Batteries (4-pack),3.456,3,3.84,4/29/2020,882 River St,Boston,MA,2215,11.52
177448,Google Phone,540,1,600,4/24/2020,915 Forest St,Los Angeles,CA,90001,600
177448,USB-C Charging Cable,10.755,3,11.95,4/24/2020,915 Forest St,Los Angeles,CA,90001,35.85
177449,Macbook Pro Laptop,1530,4,1700,4/29/2020,272 Lakeview St,Portland,OR,97035,6800
177450,ThinkPad Laptop,899.991,5,999.99,4/17/2020,525 Meadow St,New York City,NY,10001,4999.95
177451,USB-C Charging Cable,10.755,3,11.95,4/18/2020,947 Hickory St,San Francisco,CA,94016,35.85
177452,Wired Headphones,10.791,4,11.99,4/3/2020,987 Forest St,San Francisco,CA,94016,47.96
177453,iPhone,630,4,700,4/16/2020,865 Sunset St,Portland,OR,97035,2800
177454,Lightning Charging Cable,13.455,5,14.95,4/1/2020,136 14th St,San Francisco,CA,94016,74.75
177455,Bose SoundSport Headphones,89.991,3,99.99,4/5/2020,864 North St,Austin,TX,73301,299.97
177456,Flatscreen TV,270,3,300,4/24/2020,729 10th St,Los Angeles,CA,90001,900
177457,27in 4K Gaming Monitor,350.991,5,389.99,4/14/2020,753 North St,New York City,NY,10001,1949.95
177458,Macbook Pro Laptop,1530,1,1700,4/29/2020,807 Wilson St,Dallas,TX,75001,1700
177459,AA Batteries (4-pack),3.456,3,3.84,4/3/2020,283 10th St,San Francisco,CA,94016,11.52
177460,USB-C Charging Cable,10.755,3,11.95,4/20/2020,890 2nd St,San Francisco,CA,94016,35.85
177461,27in 4K Gaming Monitor,350.991,3,389.99,4/26/2020,396 7th St,Boston,MA,2215,1169.97
177462,34in Ultrawide Monitor,341.991,3,379.99,4/10/2020,792 Meadow St,Seattle,WA,98101,1139.97
177463,USB-C Charging Cable,10.755,3,11.95,4/30/2020,321 Pine St,Los Angeles,CA,90001,35.85
177464,Bose SoundSport Headphones,89.991,2,99.99,4/21/2020,777 7th St,San Francisco,CA,94016,199.98
177465,Macbook Pro Laptop,1530,4,1700,4/13/2020,655 13th St,Boston,MA,2215,6800
177466,Apple Airpods Headphones,135,5,150,4/21/2020,104 Elm St,San Francisco,CA,94016,750
177467,Lightning Charging Cable,13.455,5,14.95,4/4/2020,810 Hill St,Atlanta,GA,30301,74.75
177468,Bose SoundSport Headphones,89.991,4,99.99,4/12/2020,226 Park St,Los Angeles,CA,90001,399.96
177469,34in Ultrawide Monitor,341.991,5,379.99,4/22/2020,293 10th St,San Francisco,CA,94016,1899.95
177470,Apple Airpods Headphones,135,3,150,4/30/2020,168 7th St,New York City,NY,10001,450
177471,Lightning Charging Cable,13.455,5,14.95,4/19/2020,410 Forest St,San Francisco,CA,94016,74.75
177472,Bose SoundSport Headphones,89.991,4,99.99,4/23/2020,399 West St,San Francisco,CA,94016,399.96
177473,Macbook Pro Laptop,1530,5,1700,4/2/2020,844 12th St,New York City,NY,10001,8500
177474,Wired Headphones,10.791,2,11.99,4/30/2020,768 North St,New York City,NY,10001,23.98
177475,AAA Batteries (4-pack),2.691,4,2.99,4/30/2020,187 Spruce St,San Francisco,CA,94016,11.96
177476,Bose SoundSport Headphones,89.991,3,99.99,4/3/2020,354 8th St,San Francisco,CA,94016,299.97
177477,AAA Batteries (4-pack),2.691,4,2.99,4/3/2020,339 5th St,New York City,NY,10001,11.96
177478,USB-C Charging Cable,10.755,4,11.95,4/28/2020,570 Elm St,Atlanta,GA,30301,47.8
177479,ThinkPad Laptop,899.991,5,999.99,4/27/2020,941 Jefferson St,Boston,MA,2215,4999.95
177480,34in Ultrawide Monitor,341.991,4,379.99,4/24/2020,560 Lake St,Austin,TX,73301,1519.96
177481,iPhone,630,1,700,4/13/2020,135 Forest St,Dallas,TX,75001,700
177482,Bose SoundSport Headphones,89.991,2,99.99,4/15/2020,694 12th St,Portland,OR,97035,199.98
177483,27in FHD Monitor,134.991,5,149.99,4/28/2020,904 Forest St,Portland,OR,97035,749.95
177484,USB-C Charging Cable,10.755,1,11.95,4/24/2020,574 Willow St,Portland,ME,4101,11.95
177485,Bose SoundSport Headphones,89.991,1,99.99,4/6/2020,184 4th St,New York City,NY,10001,99.99
177486,ThinkPad Laptop,899.991,1,999.99,4/21/2020,809 Highland St,Seattle,WA,98101,999.99
177486,Google Phone,540,1,600,4/21/2020,809 Highland St,Seattle,WA,98101,600
177487,Bose SoundSport Headphones,89.991,3,99.99,4/23/2020,770 Main St,Dallas,TX,75001,299.97
177488,27in FHD Monitor,134.991,3,149.99,4/3/2020,181 Meadow St,Boston,MA,2215,449.97
177489,Bose SoundSport Headphones,89.991,5,99.99,4/10/2020,364 Ridge St,San Francisco,CA,94016,499.95
177490,AA Batteries (4-pack),3.456,1,3.84,4/8/2020,574 Park St,San Francisco,CA,94016,3.84
177491,Apple Airpods Headphones,135,5,150,4/15/2020,459 Walnut St,San Francisco,CA,94016,750
177492,ThinkPad Laptop,899.991,1,999.99,4/15/2020,60 Ridge St,San Francisco,CA,94016,999.99
177493,Apple Airpods Headphones,135,5,150,4/27/2020,940 Church St,San Francisco,CA,94016,750
177494,AA Batteries (4-pack),3.456,2,3.84,4/22/2020,480 North St,Seattle,WA,98101,7.68
177495,Flatscreen TV,270,5,300,4/18/2020,698 Cherry St,San Francisco,CA,94016,1500
177496,iPhone,630,2,700,4/7/2020,241 Walnut St,Los Angeles,CA,90001,1400
177497,ThinkPad Laptop,899.991,5,999.99,4/16/2020,135 6th St,San Francisco,CA,94016,4999.95
177498,Lightning Charging Cable,13.455,1,14.95,4/22/2020,624 8th St,Austin,TX,73301,14.95
177499,Bose SoundSport Headphones,89.991,1,99.99,4/27/2020,92 Willow St,Los Angeles,CA,90001,99.99
177500,Bose SoundSport Headphones,89.991,1,99.99,4/24/2020,841 South St,Boston,MA,2215,99.99
177501,Wired Headphones,10.791,2,11.99,4/10/2020,888 14th St,Seattle,WA,98101,23.98
177502,AAA Batteries (4-pack),2.691,5,2.99,4/27/2020,311 Meadow St,Dallas,TX,75001,14.95
177503,Wired Headphones,10.791,1,11.99,4/20/2020,662 Cherry St,San Francisco,CA,94016,11.99
177504,Google Phone,540,2,600,4/10/2020,19 Cedar St,Boston,MA,2215,1200
177504,USB-C Charging Cable,10.755,3,11.95,4/10/2020,19 Cedar St,Boston,MA,2215,35.85
177505,ThinkPad Laptop,899.991,1,999.99,4/30/2020,823 Johnson St,Seattle,WA,98101,999.99
177506,iPhone,630,2,700,4/2/2020,656 Pine St,Los Angeles,CA,90001,1400
177506,Apple Airpods Headphones,135,5,150,4/2/2020,656 Pine St,Los Angeles,CA,90001,750
177507,AAA Batteries (4-pack),2.691,1,2.99,4/9/2020,825 2nd St,Portland,OR,97035,2.99
177508,Bose SoundSport Headphones,89.991,1,99.99,4/7/2020,845 Lakeview St,San Francisco,CA,94016,99.99
177509,AAA Batteries (4-pack),2.691,4,2.99,4/28/2020,616 9th St,New York City,NY,10001,11.96
177510,Bose SoundSport Headphones,89.991,3,99.99,4/15/2020,182 Main St,San Francisco,CA,94016,299.97
177511,iPhone,630,3,700,4/7/2020,719 North St,Los Angeles,CA,90001,2100
177511,Lightning Charging Cable,13.455,4,14.95,4/7/2020,719 North St,Los Angeles,CA,90001,59.8
177512,Lightning Charging Cable,13.455,1,14.95,4/27/2020,250 7th St,San Francisco,CA,94016,14.95
177513,Apple Airpods Headphones,135,4,150,4/1/2020,50 11th St,Dallas,TX,75001,600
177514,Flatscreen TV,270,2,300,4/5/2020,625 Wilson St,Atlanta,GA,30301,600
177515,AA Batteries (4-pack),3.456,2,3.84,4/30/2020,882 River St,Los Angeles,CA,90001,7.68
177516,USB-C Charging Cable,10.755,3,11.95,4/1/2020,879 Madison St,Atlanta,GA,30301,35.85
177517,USB-C Charging Cable,10.755,3,11.95,4/17/2020,191 South St,San Francisco,CA,94016,35.85
177518,Apple Airpods Headphones,135,4,150,4/5/2020,136 Elm St,San Francisco,CA,94016,600
177519,27in 4K Gaming Monitor,350.991,4,389.99,4/9/2020,979 Pine St,New York City,NY,10001,1559.96
177520,34in Ultrawide Monitor,341.991,1,379.99,4/11/2020,652 Park St,Atlanta,GA,30301,379.99
177521,USB-C Charging Cable,10.755,4,11.95,4/14/2020,921 6th St,Portland,OR,97035,47.8
177522,iPhone,630,2,700,4/3/2020,139 Hill St,Portland,OR,97035,1400
177523,27in 4K Gaming Monitor,350.991,4,389.99,4/22/2020,6 8th St,San Francisco,CA,94016,1559.96
177524,Wired Headphones,10.791,5,11.99,4/15/2020,561 Park St,San Francisco,CA,94016,59.95
177525,Wired Headphones,10.791,2,11.99,4/10/2020,838 4th St,San Francisco,CA,94016,23.98
177526,AAA Batteries (4-pack),2.691,5,2.99,4/10/2020,47 Lincoln St,Austin,TX,73301,14.95
177527,Wired Headphones,10.791,5,11.99,4/26/2020,474 Highland St,Portland,OR,97035,59.95
177528,Vareebadd Phone,360,1,400,4/2/2020,251 Maple St,San Francisco,CA,94016,400
177529,Lightning Charging Cable,13.455,3,14.95,4/12/2020,766 Lakeview St,San Francisco,CA,94016,44.85
177530,Wired Headphones,10.791,1,11.99,4/2/2020,792 Dogwood St,Atlanta,GA,30301,11.99
177531,USB-C Charging Cable,10.755,3,11.95,4/8/2020,807 7th St,Dallas,TX,75001,35.85
177532,AA Batteries (4-pack),3.456,3,3.84,4/12/2020,959 Lakeview St,Dallas,TX,75001,11.52
177533,Bose SoundSport Headphones,89.991,1,99.99,4/25/2020,183 11th St,Portland,OR,97035,99.99
177534,Macbook Pro Laptop,1530,1,1700,4/26/2020,504 Hill St,Los Angeles,CA,90001,1700
177535,Macbook Pro Laptop,1530,3,1700,4/14/2020,305 Center St,Boston,MA,2215,5100
177536,27in 4K Gaming Monitor,350.991,2,389.99,4/26/2020,796 2nd St,San Francisco,CA,94016,779.98
177537,Bose SoundSport Headphones,89.991,4,99.99,4/30/2020,545 Elm St,Dallas,TX,75001,399.96
177538,AAA Batteries (4-pack),2.691,3,2.99,4/11/2020,345 2nd St,Boston,MA,2215,8.97
177539,Bose SoundSport Headphones,89.991,4,99.99,4/26/2020,348 Cedar St,New York City,NY,10001,399.96
177540,Google Phone,540,3,600,4/2/2020,778 Washington St,Los Angeles,CA,90001,1800
177541,Apple Airpods Headphones,135,4,150,4/23/2020,170 Dogwood St,Boston,MA,2215,600
177542,AAA Batteries (4-pack),2.691,3,2.99,4/9/2020,239 River St,Portland,ME,4101,8.97
177543,Macbook Pro Laptop,1530,1,1700,4/14/2020,42 Maple St,San Francisco,CA,94016,1700
177544,27in 4K Gaming Monitor,350.991,5,389.99,4/14/2020,140 7th St,Los Angeles,CA,90001,1949.95
177545,Wired Headphones,10.791,4,11.99,4/16/2020,681 Cherry St,Dallas,TX,75001,47.96
177546,USB-C Charging Cable,10.755,3,11.95,4/25/2020,632 Highland St,New York City,NY,10001,35.85
177547,Lightning Charging Cable,13.455,2,14.95,4/17/2020,236 Jackson St,San Francisco,CA,94016,29.9
177548,Apple Airpods Headphones,135,3,150,4/22/2020,206 Ridge St,San Francisco,CA,94016,450
177549,USB-C Charging Cable,10.755,5,11.95,4/17/2020,406 9th St,New York City,NY,10001,59.75
177550,Macbook Pro Laptop,1530,5,1700,4/27/2020,506 Lincoln St,Dallas,TX,75001,8500
177551,27in FHD Monitor,134.991,1,149.99,5/1/2020,615 Lincoln St,San Francisco,CA,94016,149.99
177552,Wired Headphones,10.791,3,11.99,4/5/2020,107 11th St,Austin,TX,73301,35.97
177553,AAA Batteries (4-pack),2.691,2,2.99,4/1/2020,141 River St,San Francisco,CA,94016,5.98
177554,27in FHD Monitor,134.991,1,149.99,4/1/2020,751 Forest St,Dallas,TX,75001,149.99
177555,27in FHD Monitor,134.991,4,149.99,4/12/2020,677 Willow St,San Francisco,CA,94016,599.96
177556,Lightning Charging Cable,13.455,3,14.95,4/8/2020,398 North St,San Francisco,CA,94016,44.85
177557,AAA Batteries (4-pack),2.691,1,2.99,4/14/2020,717 4th St,Dallas,TX,75001,2.99
177558,ThinkPad Laptop,899.991,2,999.99,4/10/2020,990 9th St,San Francisco,CA,94016,1999.98
177559,Flatscreen TV,270,3,300,4/24/2020,111 6th St,New York City,NY,10001,900
177560,Bose SoundSport Headphones,89.991,4,99.99,4/19/2020,803 Lincoln St,New York City,NY,10001,399.96
177561,AA Batteries (4-pack),3.456,3,3.84,4/28/2020,105 Hickory St,Los Angeles,CA,90001,11.52
177562,Wired Headphones,10.791,4,11.99,4/23/2020,185 11th St,Los Angeles,CA,90001,47.96
177563,AA Batteries (4-pack),3.456,3,3.84,4/24/2020,90 Johnson St,San Francisco,CA,94016,11.52
177564,Apple Airpods Headphones,135,4,150,4/2/2020,796 Center St,New York City,NY,10001,600
177565,AAA Batteries (4-pack),2.691,3,2.99,4/22/2020,736 8th St,Dallas,TX,75001,8.97
177566,AAA Batteries (4-pack),2.691,4,2.99,4/27/2020,181 Cedar St,Atlanta,GA,30301,11.96
177567,Apple Airpods Headphones,135,4,150,4/5/2020,765 Willow St,San Francisco,CA,94016,600
177568,Wired Headphones,10.791,1,11.99,4/6/2020,147 Sunset St,Seattle,WA,98101,11.99
177569,Wired Headphones,10.791,3,11.99,4/27/2020,994 7th St,Los Angeles,CA,90001,35.97
177569,Google Phone,540,4,600,4/27/2020,994 7th St,Los Angeles,CA,90001,2400
177570,Wired Headphones,10.791,3,11.99,4/29/2020,959 Forest St,New York City,NY,10001,35.97
177571,AA Batteries (4-pack),3.456,2,3.84,4/26/2020,760 Main St,Atlanta,GA,30301,7.68
177572,Apple Airpods Headphones,135,2,150,4/21/2020,366 Willow St,Seattle,WA,98101,300
177573,AA Batteries (4-pack),3.456,5,3.84,4/2/2020,518 Cherry St,San Francisco,CA,94016,19.2
177574,Wired Headphones,10.791,1,11.99,4/18/2020,718 Adams St,Seattle,WA,98101,11.99
177575,AAA Batteries (4-pack),2.691,3,2.99,4/30/2020,677 Cherry St,New York City,NY,10001,8.97
177576,AA Batteries (4-pack),3.456,1,3.84,4/11/2020,221 Madison St,New York City,NY,10001,3.84
177577,AAA Batteries (4-pack),2.691,1,2.99,4/15/2020,252 8th St,San Francisco,CA,94016,2.99
177578,Google Phone,540,4,600,4/28/2020,752 Park St,Dallas,TX,75001,2400
177578,USB-C Charging Cable,10.755,5,11.95,4/28/2020,752 Park St,Dallas,TX,75001,59.75
177579,Apple Airpods Headphones,135,5,150,4/28/2020,282 South St,Seattle,WA,98101,750
177580,Apple Airpods Headphones,135,1,150,4/20/2020,817 Jefferson St,Los Angeles,CA,90001,150
